id|accountid|type|ownerid|deal_license_activation_start_date__c|deal_license_activation_end_date__c|closedate|createddate|opportunity_stage_status__c|leadsource_category__c|deal_total_non_recurring__c|deal_total_recurring__c|currencyisocode|LeadSource|Deal_use_case__c|name
00609000002IubHAAS|00109000005ftJ6AAI|New Business|00509000000V8gCAAS|||2019-01-15|2018-11-26|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Function-based content-based knowledgebase
00609000002Iv26AAC|00109000005frvfAAA|New Business|00509000000V8fTAAS|||2019-06-25|2018-11-27|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Intuitive zero administration function
00609000002IuREAA0|00109000005fshMAAQ|New Business|00509000000V8fdAAC|||2019-10-21|2018-11-20|Won|Marketing|38220.2|0.0|EUR|Do not use - Marketing before 2021| |Extended logistical data-warehouse
00609000002IvLWAA0|00109000005ftUCAAY|New Business|00509000000V8gHAAS|||2019-05-23|2018-11-20|Lost|Other|0.0|0.0|EUR| | |De-engineered executive secured line
00609000002IuHIAA0|00109000005fs42AAA|New Business|00509000000Wm9iAAC|||2018-11-20|2018-11-20|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Total eco-centric Graphical User Interface
00609000002IvHzAAK|00109000005ft4jAAA|New Business|00509000000V8fdAAC|||2019-04-19|2018-11-27|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Proactive optimizing knowledge user
00609000002IvF1AAK|00109000005fspBAAQ|New Business|00509000000WaKaAAK|||2019-01-22|2018-11-21|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances| |Networked bifurcated help-desk
00609000002IubGAAS|00109000005ftJ6AAI|New Business|00509000000WaQSAA0|||2019-01-11|2018-11-13|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Streamlined executive superstructure
00609000002IuK0AAK|00109000005fsFrAAI|New Business|00509000000V8fsAAC|||2019-02-14|2018-11-12|Lost|Alliances|27731.120000000003|0.0|EUR|Partner Sourced - Alliances| |Multi-layered transitional support
00609000002IvQfAAK|00109000005fufBAAQ|New Business|00509000000WaKaAAK|||2018-11-21|2018-11-15|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Vision-oriented tangible secured line
00609000002IuHAAA0|00109000005fs3PAAQ|New Business|00509000000V8fdAAC|||2018-12-06|2018-11-26|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Monitored national adapter
00609000002IvDMAA0|00109000005fsjiAAA|New Business|00509000000V8dTAAS|||2019-01-21|2018-11-21|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Enhanced user-facing neural-net
00609000002IuEqAAK|00109000005fryaAAA|New Business|00509000000V8fYAAS|||2019-01-20|2018-11-09|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Diverse regional access
00609000002Iv2QAAS|00109000005fs1LAAQ|New Business|00509000000V8gCAAS|||2019-01-15|2018-11-08|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Digitized 24hour artificial intelligence
00609000002IuJAAA0|00109000005fsCHAAY|New Business|00509000000V8dTAAS|||2018-11-19|2018-11-19|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Focused stable open architecture
00609000002IvJGAA0|00109000005ftAgAAI|New Business|00509000000V8fdAAC|||2019-04-10|2018-11-29|Lost|Alliances|51761.93|0.0|EUR|Partner Sourced - Alliances| |Intuitive bi-directional migration
00609000002IvBcAAK|00109000005fsdGAAQ|New Business|00509000000V8gCAAS|||2019-01-22|2018-11-07|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Multi-lateral uniform instruction set
00609000002IuakAAC|00109000005ftHvAAI|New Business|00509000000V8eLAAS|||2019-01-30|2018-11-26|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Cloned zero tolerance definition
00609000002IuhtAAC|00109000005fu4NAAQ|New Business|00509000000V8fdAAC|||2018-11-14|2018-11-14|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Upgradable heuristic portal
00609000002Iv9DAAS|00109000005fsKzAAI|New Business|00509000000V8g2AAC|||2018-11-20|2018-11-02|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR|Embedded Analytics for Software Companies|Synergistic maximized focus group
00609000002IvOKAA0|00109000005fto0AAA|New Business|00509000000V8gHAAS|||2019-04-30|2018-11-29|Lost|Other|0.0|0.0|EUR| | |Grass-roots optimal framework
00609000002IuIYAA0|00109000005fsBqAAI|New Business|00509000000V8fdAAC|||2019-03-04|2018-11-07|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Streamlined system-worthy core
00609000002IvLEAA0|00109000005ftM1AAI|New Business|00509000000V8gHAAS|||2020-02-11|2018-11-07|Lost|Other|0.0|0.0|EUR| | |Reactive modular emulation
00609000002IvHWAA0|00109000005ft49AAA|New Business|00509000000V8fdAAC|||2019-01-11|2018-11-07|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Persevering motivating data-warehouse
00609000002IukCAAS|00109000005fuGLAAY|New Business|00509000000WaKaAAK|||2019-01-15|2018-11-23|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Synchronized client-server service-desk
00609000002IuSnAAK|00109000005fskqAAA|New Business|00509000000V8dTAAS|||2019-01-15|2018-11-02|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Total scalable access
00609000002IudIAAS|00109000005ftcBAAQ|New Business|00509000000WaKtAAK|||2019-01-17|2018-11-22|Lost|Other|0.0|0.0|EUR| | |Open-source global methodology
00609000002IuBxAAK|00109000005frtvAAA|New Business|00509000000V8gCAAS|||2018-12-03|2018-11-23|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Persistent solution-oriented open architecture
00609000002IvDzAAK|00109000005fsmdAAA|New Business|00509000000V8f4AAC|||2019-01-31|2018-11-29|Lost|Other|0.0|0.0|EUR| | |De-engineered asynchronous forecast
00609000002IvIYAA0|00109000005ft9eAAA|New Business|00509000000V8dIAAS|||2018-11-13|2018-11-13|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Persevering neutral service-desk
00609000002Iv2nAAC|00109000005fs1XAAQ|New Business|00509000000V8fdAAC|||2019-01-04|2018-11-26|Lost|Other|0.0|0.0|EUR| | |Visionary hybrid installation
00609000002Iun9AAC|00109000005fuoPAAQ|New Business|00509000000V8eGAAS|||2019-09-26|2018-11-30|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Reduced object-oriented flexibility
00609000002IulMAAS|00109000005fuMaAAI|New Business|00509000000V8eQAAS|||2019-07-18|2018-11-19|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Fundamental system-worthy concept
00609000002IuIPAA0|00109000005fsBnAAI|New Business|00509000000V8gHAAS|||2019-04-30|2018-11-19|Lost|Other|0.0|0.0|EUR| | |Re-contextualized transitional instruction set
00609000002IvFtAAK|00109000005fspvAAA|New Business|00509000000V8gCAAS|||2019-01-15|2018-11-13|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Seamless bottom-line database
00609000002Iv8vAAC|00109000005fsKsAAI|New Business|00509000000V8fdAAC|||2019-01-04|2018-11-07|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances| |Team-oriented fault-tolerant help-desk
00609000002Iv7rAAC|00109000005fsIQAAY|New Business|00509000000V8dTAAS|||2019-01-20|2018-11-15|Lost|Other|0.0|0.0|EUR| | |Ergonomic object-oriented forecast
00609000002IvMbAAK|00109000005ftZsAAI|New Business|00509000000WaPyAAK|||2018-12-21|2018-11-13|Lost|Other|0.0|0.0|EUR| | |Cross-group well-modulated focus group
00609000002IuV0AAK|00109000005fsrbAAA|New Business|00509000000V8fYAAS|||2019-01-14|2018-11-12|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Triple-buffered object-oriented conglomeration
00609000002IvKLAA0|00109000005ftJKAAY|New Business|00509000000V8g7AAC|||2019-01-21|2018-11-12|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Optimized systemic open system
00609000002IuHZAA0|00109000005fs5MAAQ|New Business|00509000000V8g2AAC|||2019-12-05|2018-11-02|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances| |Ameliorated responsive forecast
00609000002IuNtAAK|00109000005fsR4AAI|New Business|00509000000WaKaAAK|||2019-05-13|2018-11-21|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |User-centric radical core
00609000002IvHeAAK|00109000005ft4MAAQ|New Business|00509000000V8fdAAC|||2019-02-13|2018-11-16|Lost|Other|0.0|0.0|EUR| | |Face-to-face encompassing task-force
00609000002IunMAAS|00109000005fuoWAAQ|New Business|00509000000V8fEAAS|||2018-12-04|2018-11-26|Won|Alliances|8462.43|0.0|EUR|Partner Sourced - Alliances|No specific Use Case yet|Virtual 24hour neural-net
00609000002Iue8AAC|00109000005ftdlAAA|New Business|00509000000WaKtAAK|||2019-01-23|2018-11-29|Lost|Marketing|0.0|0.0|EUR|Do not use - Other Marketing| |Focused regional product
00609000002IvOOAA0|00109000005ftoKAAQ|New Business|00509000000V8eQAAS|||2019-07-02|2018-11-27|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Organized contextually-based circuit
00609000002IuT8AAK|00109000005fsktAAA|New Business|00509000000V8fTAAS|||2018-12-02|2018-11-20|Won|Marketing|5426.44|0.0|EUR|Do not use - Marketing before 2021| |Multi-channeled fault-tolerant methodology
00609000002IuH9AAK|00109000005fs3PAAQ|New Business|00509000000V8fdAAC|||2019-01-30|2018-11-26|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Decentralized bottom-line middleware
00609000002IvQeAAK|00109000005fufBAAQ|New Business|00509000000V8eLAAS|||2019-01-31|2018-11-15|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances| |Open-architected real-time artificial intelligence
00609000002IvQ5AAK|00109000005fuCmAAI|New Business|00509000000V8f4AAC|||2019-02-06|2018-11-16|Lost|Other|0.0|0.0|EUR| | |Configurable multimedia task-force
00609000002IvJ1AAK|00109000005ftAfAAI|New Business|00509000000V8gMAAS|||2019-06-05|2018-11-09|Lost|Other|111556.09|0.0|EUR| | |Universal needs-based Graphic Interface
00609000002IucHAAS|00109000005ftT1AAI|New Business|00509000000V8gHAAS|||2019-10-24|2018-11-16|Lost|Other|0.0|0.0|EUR| | |Visionary directional array
00609000002IvS4AAK|00109000005fvDMAAY|New Business|00509000000V8XyAAK|||2019-04-02|2018-11-26|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Implemented responsive task-force
00609000002IuEpAAK|00109000005fryaAAA|New Business|00509000000V8fYAAS|||2018-11-27|2018-11-08|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Right-sized content-based matrices
00609000002IvCKAA0|00109000005fshfAAA|New Business|00509000000V8fsAAC|||2018-12-18|2018-11-22|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Optimized asymmetric throughput
00609000002IueXAAS|00109000005ftpkAAA|New Business|00509000000V8fYAAS|||2019-01-14|2018-11-05|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Synergized non-volatile analyzer
00609000002IvTfAAK|00109000005fwVIAAY|New Business|00509000000V8dTAAS|||2019-01-20|2018-11-30|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Open-architected context-sensitive firmware
00609000002IvDNAA0|00109000005fsjiAAA|New Business|00509000000V8dTAAS|||2019-01-21|2018-11-30|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances| |Fundamental upward-trending success
00609000002IuaaAAC|00109000005ftGeAAI|New Business|00509000000V8fYAAS|||2019-07-30|2018-11-07|Lost|Sales/CSM|28620.489999999998|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Exclusive tertiary Internet solution
00609000002IuSpAAK|00109000005fskqAAA|New Business|00509000000V8dTAAS|||2019-01-21|2018-11-27|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Reduced background solution
00609000002IvPbAAK|00109000005fuAMAAY|New Business|00509000000V8gHAAS|||2019-05-09|2018-11-30|Lost|Other|0.0|0.0|EUR| | |Total regional software
00609000002IubIAAS|00109000005ftJ6AAI|New Business|00509000000V8gCAAS|||2019-01-15|2018-11-29|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Realigned 4thgeneration encryption
00609000002IvLVAA0|00109000005ftUCAAY|New Business|00509000000WaNOAA0|||2019-01-29|2018-11-20|Lost|Other|0.0|0.0|EUR| | |Mandatory analyzing benchmark
00609000002IuMKAA0|00109000005fsJfAAI|New Business|00509000000V8fYAAS|||2019-01-14|2018-11-19|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Exclusive holistic info-mediaries
00609000002IuUVAA0|00109000005fsoLAAQ|New Business|00509000000V8dTAAS|||2019-01-21|2018-11-15|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Distributed zero tolerance superstructure
00609000002IuEPAA0|00109000005frxtAAA|New Business|00509000000V8fdAAC|||2018-12-21|2018-11-15|Won|Marketing|38998.770000000004|0.0|EUR|Do not use - Marketing before 2021| |Re-contextualized logistical alliance
00609000002IuYDAA0|00109000005ft5ZAAQ|New Business|00509000000V8dTAAS|||2018-12-05|2018-11-15|Lost|Marketing|53907.619999999995|0.0|EUR|Do not use - Marketing before 2021| |Realigned content-based firmware
00609000002IucQAAS|00109000005ftTDAAY|New Business|00509000000V8fdAAC|||2019-01-10|2018-11-12|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Phased contextually-based algorithm
00609000002Iv24AAC|00109000005frvfAAA|New Business|00509000000V8fTAAS|||2018-11-06|2018-11-05|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Digitized regional knowledgebase
00609000002IuSqAAK|00109000005fskqAAA|New Business|00509000000V8dTAAS|||2018-12-10|2018-11-29|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Inverse logistical process improvement
00609000002IvS2AAK|00109000005fvDMAAY|New Business|00509000000V8g7AAC|||2019-01-22|2018-11-16|Lost|Other|0.0|0.0|EUR| | |Exclusive local benchmark
00609000002IuKuAAK|00109000005fsHCAAY|New Business|00509000000V8g2AAC|||2019-07-09|2018-11-02|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances| |Sharable solution-oriented hierarchy
00609000002IuQhAAK|00109000005fsg8AAA|New Business|00509000000V8gCAAS|||2018-12-04|2018-11-20|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Ergonomic static software
00609000002IuRbAAK|00109000005fshdAAA|New Business|00509000000V8dTAAS|||2019-01-18|2018-11-06|Lost|Sales/CSM|36723.759999999995|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Grass-roots exuding analyzer
00609000002IvCmAAK|00109000005fsj7AAA|New Business|00509000000V8f4AAC|||2019-02-06|2018-11-19|Lost|Marketing|0.0|0.0|EUR|Do not use - Other Marketing| |Right-sized fault-tolerant moderator
00609000002Iv1zAAC|00109000005frvfAAA|New Business|00509000000V8fTAAS|||2019-06-26|2018-11-23|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Ameliorated neutral architecture
00609000002IvOPAA0|00109000005ftoOAAQ|New Business|00509000000V8fdAAC|||2019-01-11|2018-11-08|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Synergistic real-time approach
00609000002IuQxAAK|00109000005fsgLAAQ|New Business|00509000000V8g7AAC|||2018-11-16|2018-11-12|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Cross-platform local superstructure
00609000002IukAAAS|00109000005fuGLAAY|New Business|00509000000WaKaAAK|||2019-01-15|2018-11-14|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Fully-configurable well-modulated archive
00609000002IumhAAC|00109000005funvAAA|New Business|00509000000V8fsAAC|||2019-01-11|2018-11-22|Lost|Other|0.0|0.0|EUR| | |Front-line static architecture
00609000002IvS3AAK|00109000005fvDMAAY|New Business|00509000000V8gRAAS|||2018-11-20|2018-11-19|Won|Marketing|52619.51|0.0|EUR|Do not use - Marketing before 2021| |Reverse-engineered needs-based functionalities
00609000002IuM6AAK|00109000005fsJVAAY|New Business|00509000000V8fsAAC|||2019-01-22|2018-11-27|Lost|Other|0.0|0.0|EUR| | |Mandatory solution-oriented contingency
00609000002IuSiAAK|00109000005fskqAAA|New Business|00509000000V8dTAAS|||2019-01-20|2018-11-23|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances| |Profit-focused zero-defect paradigm
00609000002IuSoAAK|00109000005fskqAAA|New Business|00509000000V8dTAAS|||2019-05-14|2018-11-22|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Upgradable local orchestration
00609000002IuWNAA0|00109000005fsu8AAA|New Business|00509000000V8dTAAS|||2019-04-08|2018-11-13|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Inverse fault-tolerant architecture
00609000002IueeAAC|00109000005ftqLAAQ|New Business|00509000000WaPyAAK|||2019-02-25|2018-11-12|Lost|Other|0.0|0.0|EUR| | |Open-source non-volatile interface
00609000002Iv17AAC|00109000005frv6AAA|New Business|00509000000WaKaAAK|||2019-02-28|2018-11-29|Lost|Other|0.0|0.0|EUR| | |Exclusive scalable superstructure
00609000002IuIZAA0|00109000005fsBqAAI|New Business|00509000000V8fdAAC|||2018-12-12|2018-11-08|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Managed disintermediate model
00609000002IuPxAAK|00109000005fsXYAAY|New Business|00509000000V8g2AAC|2018-12-31|2019-12-30|2018-12-20|2018-11-02|Won|Alliances|0.0|30761.120000000003|EUR|Partner Sourced - Alliances|No specific Use Case yet|Optimized bandwidth-monitored help-desk
00609000002IuGIAA0|00109000005fs1AAAQ|Renew|00509000000V8fYAAS|2019-01-01|2019-12-31|2018-12-19|2018-11-23|Won|Alliances|0.0|60034.34|EUR|Partner Sourced - Alliances| |Synchronized object-oriented circuit
00609000002IuaRAAS|00109000005ftGKAAY|Upsell|00509000000V8fTAAS|2019-02-01|2019-11-30|2018-12-20|2018-11-20|Won|Sales/CSM|0.0|34760.72|EUR|Sales Generated Lead - AE, CSM, SDR| |Devolved explicit firmware
00609000002IvJOAA0|00109000005ftCWAAY|Upsell|00509000000V8gHAAS|2019-02-01|2020-01-31|2019-01-01|2018-11-26|Won|Sales/CSM|16328.1|21041.43|EUR|Sales Generated Lead - AE, CSM, SDR|No specific Use Case yet|Face-to-face dedicated pricing structure
00609000002IuYtAAK|00109000005ft7mAAA|New Business|00509000000V8fdAAC|2019-03-03|2020-03-02|2019-09-23|2018-11-28|Lost|Sales/CSM|20549.65|85385.58|EUR|Sales Generated Lead - AE, CSM, SDR| |User-friendly demand-driven firmware
00609000002IvPAAA0|00109000005fu8YAAQ|Upsell|00509000000V8fdAAC|2019-06-01|2019-12-31|2019-06-01|2018-11-21|Won|Sales/CSM|0.0|45107.18|EUR|Sales Generated Lead - AE, CSM, SDR|No specific Use Case yet|Synchronized systemic focus group
00609000002IvJ3AAK|00109000005ftAfAAI|Upsell|00509000000V8gMAAS|2019-09-01|2020-06-29|2019-12-03|2018-11-22|Won|Other|0.0|17890.35|EUR| |Public Sector - Data Portal|Ergonomic encompassing superstructure
00609000002IuUWAA0|00109000005fsoLAAQ|New Business|00509000000V8dTAAS|||2019-01-21|2018-12-06|Lost|Marketing|58250.04|0.0|EUR|Do not use - Marketing before 2021| |Organic value-added budgetary management
00609000002IuYkAAK|00109000005ft6jAAA|New Business|00509000000V8gCAAS|||2019-01-24|2018-12-20|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Cloned intermediate support
00609000002IudaAAC|00109000005ftclAAA|New Business|00509000000V8f4AAC|||2019-02-22|2018-12-14|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Managed mission-critical methodology
00609000002IuCYAA0|00109000005frtwAAA|New Business|00509000000V8fYAAS|||2019-07-29|2018-12-11|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |User-centric zero-defect utilization
00609000002IuJCAA0|00109000005fsCHAAY|New Business|00509000000V8dTAAS|||2019-01-17|2018-12-20|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Stand-alone real-time collaboration
00609000002IvQDAA0|00109000005fuD1AAI|New Business|00509000000WaNOAA0|||2019-02-08|2018-12-14|Lost|Other|0.0|0.0|EUR| | |Team-oriented multimedia leverage
00609000002IuLCAA0|00109000005fsIhAAI|New Business|00509000000V8fYAAS|||2019-02-08|2018-12-17|Lost|Other|10622.5|0.0|EUR| | |Focused intangible budgetary management
00609000002IvBnAAK|00109000005fshdAAA|New Business|00509000000V8dTAAS|||2019-01-20|2018-12-06|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Future-proofed holistic collaboration
00609000002IuYwAAK|00109000005ft7tAAA|New Business|00509000000V8fsAAC|||2019-01-23|2018-12-05|Lost|Other|0.0|0.0|EUR| | |Compatible mobile moderator
00609000002IuEsAAK|00109000005fryaAAA|New Business|00509000000V8fYAAS|||2019-01-14|2018-12-13|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Managed motivating installation
00609000002IucPAAS|00109000005ftTDAAY|New Business|00509000000V8fdAAC|||2020-02-12|2018-12-04|Lost|Sales/CSM|34083.86|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Polarized uniform access
00609000002IuheAAC|00109000005fu3nAAA|New Business|00509000000V8gCAAS|||2019-01-23|2018-12-14|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Re-engineered client-driven challenge
00609000002IvEjAAK|00109000005fsnJAAQ|New Business|00509000000WaKaAAK|||2019-01-24|2018-12-18|Lost|Sales/CSM|0.0|0.0|EUR|Sales Generated Lead - AE, CSM, SDR| |Programmable intermediate archive
00609000002IuegAAC|00109000005ftqUAAQ|New Business|00509000000V8eLAAS|||2019-04-10|2018-12-19|Lost|Marketing|0.0|0.0|EUR|Do not use - Marketing before 2021| |Re-contextualized transitional customer loyalty
